Time,Count,Energy (keV)
1158,178,-516.181408
1159,148,-515.894406
1160,160,-515.6074040000001
1161,168,-515.3204020000001
1162,148,-515.0334
1163,166,-514.746398
1164,159,-514.459396
1165,164,-514.1723939999999
1166,151,-513.885392
1167,162,-513.59839
1168,142,-513.3113880000001
1169,150,-513.024386
1170,143,-512.737384
1171,162,-512.450382
1172,177,-512.16338
1173,154,-511.876378
1174,140,-511.589376
1175,150,-511.302374
1176,164,-511.015372
1177,157,-510.72837
1178,167,-510.441368
1179,166,-510.15436600000004
1180,166,-509.867364
1181,173,-509.58036200000004
1182,169,-509.29336
1183,178,-509.00635800000003
1184,151,-508.719356
1185,158,-508.43235400000003
1186,167,-508.145352
1187,169,-507.85835000000003
1188,191,-507.571348
1189,151,-507.284346
1190,176,-506.997344
1191,148,-506.710342
1192,172,-506.42334
1193,161,-506.136338
1194,149,-505.849336
1195,154,-505.562334
1196,171,-505.275332
1197,131,-504.98833
1198,181,-504.701328
1199,142,-504.414326
1200,137,-504.127324
1201,172,-503.840322
1202,145,-503.55332
1203,150,-503.266318
1204,156,-502.97931600000004
1205,192,-502.692314
1206,182,-502.40531200000004
1207,183,-502.11831
1208,150,-501.83130800000004
1209,146,-501.544306
1210,135,-501.25730400000003
1211,183,-500.970302
1212,184,-500.68330000000003
1213,160,-500.396298
1214,142,-500.10929600000003
1215,147,-499.822294
1216,146,-499.535292
1217,164,-499.24829
1218,160,-498.961288
1219,165,-498.674286
1220,160,-498.387284
1221,170,-498.100282
1222,146,-497.81328
1223,169,-497.526278
1224,163,-497.239276
1225,160,-496.952274
1226,160,-496.665272
1227,182,-496.37827
1228,167,-496.091268
1229,157,-495.80426600000004
1230,168,-495.517264
1231,148,-495.23026200000004
1232,163,-494.94326
1233,166,-494.65625800000004
1234,150,-494.369256
1235,185,-494.08225400000003
1236,183,-493.795252
1237,169,-493.50825000000003
1238,165,-493.221248
1239,173,-492.93424600000003
1240,163,-492.647244
1241,177,-492.360242
1242,154,-492.07324
1243,173,-491.786238
1244,173,-491.499236
1245,151,-491.212234
1246,169,-490.925232
1247,163,-490.63823
1248,152,-490.351228
1249,172,-490.064226
1250,156,-489.777224
1251,146,-489.490222
1252,173,-489.20322
1253,153,-488.916218
1254,173,-488.629216
1255,148,-488.342214
1256,163,-488.05521200000004
1257,164,-487.76821
1258,159,-487.48120800000004
1259,153,-487.194206
1260,172,-486.90720400000004
1261,177,-486.620202
1262,165,-486.33320000000003
1263,153,-486.046198
1264,142,-485.75919600000003
1265,196,-485.472194
1266,162,-485.18519200000003
1267,176,-484.89819
1268,176,-484.611188
1269,152,-484.324186
1270,178,-484.037184
1271,146,-483.750182
1272,156,-483.46318
1273,137,-483.176178
1274,153,-482.889176
1275,174,-482.602174
1276,171,-482.315172
1277,166,-482.02817
1278,176,-481.741168
1279,169,-481.454166
1280,166,-481.167164
1281,146,-480.88016200000004
1282,162,-480.59316
1283,170,-480.30615800000004
1284,187,-480.019156
1285,183,-479.73215400000004
1286,174,-479.445152
1287,173,-479.15815000000003
1288,182,-478.871148
1289,168,-478.58414600000003
1290,159,-478.297144
