Time,Count,Energy (keV)
1232,147,-494.94326
1233,145,-494.65625800000004
1234,140,-494.369256
1235,145,-494.08225400000003
1236,158,-493.795252
1237,126,-493.50825000000003
1238,144,-493.221248
1239,126,-492.93424600000003
1240,146,-492.647244
1241,120,-492.360242
1242,133,-492.07324
1243,145,-491.786238
1244,126,-491.499236
1245,125,-491.212234
1246,138,-490.925232
1247,138,-490.63823
1248,135,-490.351228
1249,139,-490.064226
1250,137,-489.777224
1251,132,-489.490222
1252,119,-489.20322
1253,142,-488.916218
1254,126,-488.629216
1255,126,-488.342214
1256,145,-488.05521200000004
1257,130,-487.76821
1258,137,-487.48120800000004
1259,104,-487.194206
1260,132,-486.90720400000004
1261,134,-486.620202
1262,119,-486.33320000000003
1263,141,-486.046198
1264,124,-485.75919600000003
1265,123,-485.472194
1266,123,-485.18519200000003
1267,133,-484.89819
1268,137,-484.611188
1269,126,-484.324186
1270,142,-484.037184
1271,119,-483.750182
1272,129,-483.46318
